step,mujoco_step_times,brax_step_times
366,4.7206878662109375e-05,0.0015370845794677734
367,3.981590270996094e-05,0.0009059906005859375
368,4.982948303222656e-05,0.0008261203765869141
369,4.00543212890625e-05,0.0009601116180419922
370,4.100799560546875e-05,0.0009052753448486328
371,4.100799560546875e-05,0.0009818077087402344
372,6.318092346191406e-05,0.0013723373413085938
373,0.0002818107604980469,0.0011730194091796875
374,4.887580871582031e-05,0.001293182373046875
375,0.00011324882507324219,0.0014801025390625
376,4.38690185546875e-05,0.001110076904296875
377,4.1961669921875e-05,0.0017061233520507812
378,4.291534423828125e-05,0.001692056655883789
379,0.00020194053649902344,0.0008356571197509766
380,5.0067901611328125e-05,0.0007760524749755859
381,4.410743713378906e-05,0.0009250640869140625
382,4.1961669921875e-05,0.001226186752319336
383,5.984306335449219e-05,0.0012359619140625
384,3.981590270996094e-05,0.0009801387786865234
385,4.482269287109375e-05,0.0008749961853027344
386,4.38690185546875e-05,0.0008039474487304688
387,5.030632019042969e-05,0.0009000301361083984
388,3.814697265625e-05,0.0008749961853027344
389,5.1975250244140625e-05,0.0013549327850341797
390,4.506111145019531e-05,0.0008566379547119141
391,3.886222839355469e-05,0.0009181499481201172
392,3.981590270996094e-05,0.0007731914520263672
393,4.1961669921875e-05,0.0007648468017578125
394,3.886222839355469e-05,0.0007870197296142578
395,4.7206878662109375e-05,0.0009031295776367188
396,4.792213439941406e-05,0.000965118408203125
397,3.886222839355469e-05,0.0009591579437255859
398,6.008148193359375e-05,0.0011830329895019531
399,6.413459777832031e-05,0.001032114028930664
400,4.506111145019531e-05,0.0008230209350585938
401,4.506111145019531e-05,0.0007822513580322266
402,4.887580871582031e-05,0.0008330345153808594
403,4.1961669921875e-05,0.0008437633514404297
404,4.1961669921875e-05,0.0008761882781982422
405,0.00015282630920410156,0.001112222671508789
406,5.984306335449219e-05,0.0009031295776367188
407,4.506111145019531e-05,0.0008420944213867188
408,4.57763671875e-05,0.0009391307830810547
409,4.76837158203125e-05,0.001661062240600586
410,5.0067901611328125e-05,0.0008325576782226562
411,4.506111145019531e-05,0.0008089542388916016
412,4.506111145019531e-05,0.0008308887481689453
413,4.100799560546875e-05,0.0010728836059570312
414,5.888938903808594e-05,0.0009708404541015625
415,4.291534423828125e-05,0.0013971328735351562
416,4.410743713378906e-05,0.0008938312530517578
417,4.673004150390625e-05,0.0009732246398925781
418,4.76837158203125e-05,0.0011429786682128906
419,4.100799560546875e-05,0.0010638236999511719
420,7.128715515136719e-05,0.0009331703186035156
421,4.601478576660156e-05,0.0008120536804199219
422,5.1975250244140625e-05,0.0013990402221679688
423,4.696846008300781e-05,0.0013821125030517578
424,4.8160552978515625e-05,0.0008358955383300781
425,4.696846008300781e-05,0.001146078109741211
426,4.8160552978515625e-05,0.0013477802276611328
427,4.410743713378906e-05,0.0009107589721679688
428,4.00543212890625e-05,0.001135110855102539
429,4.696846008300781e-05,0.0015208721160888672
430,5.888938903808594e-05,0.001220703125
431,4.1961669921875e-05,0.0015392303466796875
432,3.981590270996094e-05,0.002274751663208008
433,4.792213439941406e-05,0.0009398460388183594
434,4.887580871582031e-05,0.0015192031860351562
435,4.100799560546875e-05,0.0015418529510498047
436,3.886222839355469e-05,0.0011022090911865234
437,4.00543212890625e-05,0.0008890628814697266
438,4.00543212890625e-05,0.0011131763458251953
439,4.100799560546875e-05,0.001416921615600586
440,4.57763671875e-05,0.0012569427490234375
441,4.506111145019531e-05,0.0012001991271972656
442,5.1975250244140625e-05,0.0011110305786132812
443,4.8160552978515625e-05,0.0008380413055419922
444,4.00543212890625e-05,0.0008511543273925781
445,3.910064697265625e-05,0.0011839866638183594
446,4.8160552978515625e-05,0.00096893310546875
447,4.100799560546875e-05,0.0008978843688964844
448,5.030632019042969e-05,0.001230001449584961
449,4.887580871582031e-05,0.0010046958923339844
450,4.792213439941406e-05,0.0008821487426757812
451,4.100799560546875e-05,0.0010478496551513672
452,4.696846008300781e-05,0.001110076904296875
453,4.601478576660156e-05,0.001110076904296875
454,4.100799560546875e-05,0.0008149147033691406
455,4.7206878662109375e-05,0.0008141994476318359
