step,mujoco_step_times,brax_step_times
990,5.6743621826171875e-05,
991,5.817413330078125e-05,
992,5.6743621826171875e-05,
993,5.507469177246094e-05,
994,5.7697296142578125e-05,
995,5.698204040527344e-05,
996,5.602836608886719e-05,
997,5.698204040527344e-05,
998,5.7220458984375e-05,
999,5.602836608886719e-05,
